sample,time_us,amplitude
2084,52.1,0.00146484375
2085,52.125,0.00146484375
2086,52.15,0.001708984375
2087,52.175,0.001708984375
2088,52.2,0.001708984375
2089,52.225,0.00146484375
2090,52.25,0.00146484375
2091,52.275,0.00146484375
2092,52.3,0.001708984375
2093,52.325,0.00146484375
2094,52.35,0.00146484375
2095,52.375,0.00146484375
2096,52.4,0.001708984375
2097,52.425,0.001708984375
2098,52.45,0.001708984375
2099,52.475,0.001953125
2100,52.5,0.001708984375
2101,52.525,0.00146484375
2102,52.55,0.001708984375
2103,52.575,0.001708984375
2104,52.6,0.001953125
2105,52.625,0.00146484375
2106,52.65,0.001708984375
2107,52.675,0.001953125
2108,52.7,0.001953125
2109,52.725,0.002197265625
2110,52.75,0.001708984375
2111,52.775,0.001708984375
2112,52.8,0.001708984375
2113,52.825,0.001953125
2114,52.85,0.001953125
2115,52.875,0.001953125
2116,52.9,0.00146484375
2117,52.925,0.002197265625
2118,52.95,0.002197265625
2119,52.975,0.001953125
2120,53.0,0.001953125
2121,53.025,0.001708984375
2122,53.05,0.001708984375
2123,53.075,0.001953125
2124,53.1,0.001953125
2125,53.125,0.002197265625
2126,53.15,0.001953125
2127,53.175,0.00146484375
2128,53.2,0.00146484375
2129,53.225,0.001708984375
2130,53.25,0.002197265625
2131,53.275,0.001708984375
2132,53.3,0.001953125
2133,53.325,0.002197265625
2134,53.35,0.001953125
2135,53.375,0.001708984375
2136,53.4,0.001708984375
2137,53.425,0.002197265625
2138,53.45,0.001708984375
2139,53.475,0.001953125
2140,53.5,0.001708984375
2141,53.525,0.001953125
2142,53.55,0.001953125
2143,53.575,0.001953125
2144,53.6,0.001953125
2145,53.625,0.001953125
2146,53.65,0.001708984375
2147,53.675,0.001953125
2148,53.7,0.001953125
2149,53.725,0.001953125
2150,53.75,0.001953125
2151,53.775,0.002197265625
2152,53.8,0.001953125
2153,53.825,0.001708984375
2154,53.85,0.001953125
2155,53.875,0.001953125
2156,53.9,0.001953125
2157,53.925,0.001953125
2158,53.95,0.001708984375
2159,53.975,0.001708984375
2160,54.0,0.001953125
2161,54.025,0.001953125
2162,54.05,0.001953125
2163,54.075,0.001953125
2164,54.1,0.001953125
2165,54.125,0.001953125
2166,54.15,0.001953125
2167,54.175,0.001953125
2168,54.2,0.001708984375
2169,54.225,0.002197265625
2170,54.25,0.001708984375
2171,54.275,0.001953125
2172,54.3,0.001708984375
2173,54.325,0.001953125
2174,54.35,0.001708984375
2175,54.375,0.001220703125
2176,54.4,0.001953125
2177,54.425,0.001708984375
2178,54.45,0.001708984375
2179,54.475,0.001708984375
2180,54.5,0.001708984375
2181,54.525,0.001708984375
2182,54.55,0.001708984375
2183,54.575,0.001953125
2184,54.6,0.001708984375
2185,54.625,0.001708984375
2186,54.65,0.001708984375
2187,54.675,0.001708984375
2188,54.7,0.001953125
2189,54.725,0.001708984375
2190,54.75,0.001708984375
2191,54.775,0.001953125
2192,54.8,0.001708984375
2193,54.825,0.001708984375
2194,54.85,0.001708984375
2195,54.875,0.001708984375
2196,54.9,0.001708984375
2197,54.925,0.001708984375
2198,54.95,0.00146484375
2199,54.975,0.00146484375
2200,55.0,0.001708984375
2201,55.025,0.001708984375
2202,55.05,0.001708984375
2203,55.075,0.001708984375
2204,55.1,0.001708984375
2205,55.125,0.001708984375
2206,55.15,0.001708984375
2207,55.175,0.001708984375
2208,55.2,0.001708984375
2209,55.225,0.001708984375
2210,55.25,0.00146484375
2211,55.275,0.001708984375
2212,55.3,0.00146484375
2213,55.325,0.001708984375
2214,55.35,0.001708984375
2215,55.375,0.001708984375
2216,55.4,0.00146484375
2217,55.425,0.00146484375
2218,55.45,0.001220703125
2219,55.475,0.00146484375
2220,55.5,0.00146484375
2221,55.525,0.001953125
2222,55.55,0.00146484375
2223,55.575,0.00146484375
2224,55.6,0.001708984375
2225,55.625,0.001708984375
2226,55.65,0.001708984375
2227,55.675,0.00146484375
2228,55.7,0.001220703125
2229,55.725,0.00146484375
2230,55.75,0.00146484375
2231,55.775,0.001708984375
2232,55.8,0.001708984375
2233,55.825,0.001708984375
2234,55.85,0.001708984375
2235,55.875,0.00146484375
2236,55.9,0.001708984375
2237,55.925,0.001708984375
2238,55.95,0.001708984375
2239,55.975,0.001708984375
2240,56.0,0.001708984375
2241,56.025,0.001708984375
2242,56.05,0.001953125
2243,56.075,0.00146484375
2244,56.1,0.001953125
2245,56.125,0.001953125
2246,56.15,0.001953125
2247,56.175,0.001953125
2248,56.2,0.001953125
2249,56.225,0.001708984375
2250,56.25,0.001708984375
2251,56.275,0.001953125
2252,56.3,0.001708984375
2253,56.325,0.001708984375
2254,56.35,0.001708984375
2255,56.375,0.001708984375
2256,56.4,0.001708984375
2257,56.425,0.001708984375
2258,56.45,0.001708984375
2259,56.475,0.001708984375
2260,56.5,0.001708984375
2261,56.525,0.001708984375
2262,56.55,0.001708984375
2263,56.575,0.001708984375
2264,56.6,0.001708984375
2265,56.625,0.001708984375
2266,56.65,0.001953125
2267,56.675,0.00146484375
2268,56.7,0.001708984375
2269,56.725,0.001708984375
2270,56.75,0.001708984375
2271,56.775,0.001708984375
2272,56.8,0.001708984375
2273,56.825,0.00146484375
2274,56.85,0.001953125
2275,56.875,0.001708984375
2276,56.9,0.001708984375
2277,56.925,0.001953125
2278,56.95,0.001708984375
2279,56.975,0.001708984375
2280,57.0,0.001708984375
2281,57.025,0.001708984375
2282,57.05,0.001708984375
2283,57.075,0.001953125
2284,57.1,0.001953125
2285,57.125,0.001953125
2286,57.15,0.001953125
2287,57.175,0.002197265625
2288,57.2,0.001953125
2289,57.225,0.001708984375
2290,57.25,0.001708984375
2291,57.275,0.001708984375
2292,57.3,0.001953125
2293,57.325,0.001953125
2294,57.35,0.002197265625
2295,57.375,0.001708984375
2296,57.4,0.001953125
2297,57.425,0.001708984375
2298,57.45,0.001953125
2299,57.475,0.001953125
2300,57.5,0.001953125
2301,57.525,0.001953125
2302,57.55,0.001953125
2303,57.575,0.001953125
2304,57.6,0.001953125
2305,57.625,0.001953125
2306,57.65,0.002197265625
2307,57.675,0.001708984375
2308,57.7,0.001953125
2309,57.725,0.001708984375
2310,57.75,0.001708984375
2311,57.775,0.001953125
2312,57.8,0.001953125
2313,57.825,0.001953125
2314,57.85,0.001708984375
2315,57.875,0.001953125
2316,57.9,0.001953125
2317,57.925,0.001953125
2318,57.95,0.001953125
2319,57.975,0.001953125
2320,58.0,0.002197265625
2321,58.025,0.001708984375
2322,58.05,0.002197265625
2323,58.075,0.001708984375
2324,58.1,0.001953125
2325,58.125,0.001953125
2326,58.15,0.001953125
2327,58.175,0.00146484375
2328,58.2,0.001708984375
2329,58.225,0.001953125
2330,58.25,0.001953125
2331,58.275,0.001953125
2332,58.3,0.001953125
2333,58.325,0.001953125
2334,58.35,0.001953125
2335,58.375,0.001953125
2336,58.4,0.001953125
2337,58.425,0.001708984375
2338,58.45,0.001708984375
2339,58.475,0.001708984375
2340,58.5,0.001708984375
2341,58.525,0.001708984375
2342,58.55,0.001708984375
2343,58.575,0.001708984375
2344,58.6,0.001708984375
2345,58.625,0.00146484375
2346,58.65,0.00146484375
2347,58.675,0.001708984375
2348,58.7,0.001708984375
2349,58.725,0.001708984375
2350,58.75,0.001708984375
2351,58.775,0.001708984375
2352,58.8,0.001708984375
2353,58.825,0.001708984375
2354,58.85,0.00146484375
2355,58.875,0.00146484375
2356,58.9,0.001708984375
2357,58.925,0.001708984375
2358,58.95,0.001708984375
2359,58.975,0.001708984375
2360,59.0,0.00146484375
2361,59.025,0.001708984375
2362,59.05,0.001708984375
2363,59.075,0.001708984375
2364,59.1,0.00146484375
2365,59.125,0.001708984375
2366,59.15,0.001708984375
2367,59.175,0.001708984375
2368,59.2,0.001708984375
2369,59.225,0.001708984375
2370,59.25,0.001708984375
2371,59.275,0.001708984375
2372,59.3,0.00146484375
2373,59.325,0.007080078125
2374,59.35,-0.004150390625
2375,59.375,0.00341796875
2376,59.4,0.001708984375
2377,59.425,0.00146484375
2378,59.45,0.001708984375
2379,59.475,0.001708984375
2380,59.5,0.001708984375
2381,59.525,0.00146484375
2382,59.55,0.00146484375
2383,59.575,0.00146484375
2384,59.6,0.001708984375
2385,59.625,0.001708984375
2386,59.65,0.00146484375
2387,59.675,0.001708984375
2388,59.7,0.00146484375
2389,59.725,0.00146484375
2390,59.75,0.001708984375
2391,59.775,0.001708984375
2392,59.8,0.001708984375
2393,59.825,0.001708984375
2394,59.85,0.001708984375
2395,59.875,0.00146484375
2396,59.9,0.00146484375
2397,59.925,0.001708984375
2398,59.95,0.001708984375
2399,59.975,0.00146484375
2400,60.0,0.004150390625
2401,60.025,-0.00634765625
2402,60.05,0.01171875
2403,60.075,-0.005615234375
2404,60.1,0.0048828125
2405,60.125,-0.000244140625
2406,60.15,0.00244140625
2407,60.175,0.0009765625
2408,60.2,0.00146484375
2409,60.225,0.00146484375
2410,60.25,0.001708984375
2411,60.275,0.00146484375
2412,60.3,0.00146484375
2413,60.325,0.00146484375
2414,60.35,0.00146484375
2415,60.375,0.00146484375
2416,60.4,0.001708984375
2417,60.425,0.001953125
2418,60.45,0.001708984375
2419,60.475,0.00146484375
2420,60.5,0.001708984375
2421,60.525,0.00146484375
2422,60.55,0.00146484375
2423,60.575,0.00146484375
2424,60.6,0.00146484375
2425,60.625,0.001708984375
2426,60.65,0.001708984375
2427,60.675,0.00146484375
2428,60.7,0.00146484375
2429,60.725,0.001708984375
2430,60.75,0.001708984375
2431,60.775,0.001708984375
2432,60.8,0.001708984375
2433,60.825,0.001708984375
2434,60.85,0.001708984375
2435,60.875,0.001708984375
2436,60.9,0.001708984375
2437,60.925,0.001708984375
2438,60.95,0.001953125
2439,60.975,0.001953125
2440,61.0,0.00146484375
2441,61.025,0.001708984375
2442,61.05,0.001708984375
2443,61.075,0.001708984375
2444,61.1,0.001708984375
2445,61.125,0.001953125
2446,61.15,0.00146484375
2447,61.175,0.002197265625
2448,61.2,0.001953125
2449,61.225,0.001953125
2450,61.25,0.001953125
2451,61.275,0.001953125
2452,61.3,0.001953125
2453,61.325,0.001953125
2454,61.35,0.002197265625
2455,61.375,0.001708984375
2456,61.4,0.001953125
2457,61.425,0.001953125
2458,61.45,0.002197265625
2459,61.475,0.002197265625
2460,61.5,0.001953125
2461,61.525,0.001953125
2462,61.55,0.001953125
2463,61.575,0.001953125
2464,61.6,0.001953125
2465,61.625,0.001953125
2466,61.65,0.001708984375
2467,61.675,0.001953125
2468,61.7,0.001708984375
2469,61.725,0.001953125
2470,61.75,0.001953125
2471,61.775,0.001708984375
2472,61.8,0.001708984375
2473,61.825,0.001953125
2474,61.85,0.001708984375
2475,61.875,0.001708984375
2476,61.9,0.002197265625
2477,61.925,0.001953125
2478,61.95,0.001953125
2479,61.975,0.001953125
2480,62.0,0.001708984375
2481,62.025,0.001708984375
2482,62.05,0.001708984375
2483,62.075,0.001708984375
2484,62.1,0.001953125
2485,62.125,0.001708984375
2486,62.15,0.001953125
2487,62.175,0.001953125
2488,62.2,0.001708984375
2489,62.225,0.001953125
2490,62.25,0.001953125
2491,62.275,0.001953125
2492,62.3,0.001953125
2493,62.325,0.001953125
2494,62.35,0.001953125
2495,62.375,0.002197265625
2496,62.4,0.001708984375
2497,62.425,0.001708984375
2498,62.45,0.001953125
2499,62.475,0.001953125
2500,62.5,0.002197265625
2501,62.525,0.001953125
2502,62.55,0.001953125
2503,62.575,0.001953125
2504,62.6,0.001953125
2505,62.625,0.001708984375
2506,62.65,0.001953125
2507,62.675,0.001953125
2508,62.7,0.001953125
2509,62.725,0.001708984375
2510,62.75,0.001953125
2511,62.775,0.001708984375
2512,62.8,0.001708984375
2513,62.825,0.001708984375
2514,62.85,0.001953125
2515,62.875,0.001953125
2516,62.9,0.001708984375
2517,62.925,0.001708984375
2518,62.95,0.001708984375
2519,62.975,0.001953125
2520,63.0,0.001708984375
2521,63.025,0.001953125
2522,63.05,0.001953125
2523,63.075,0.001953125
2524,63.1,0.001953125
2525,63.125,0.001708984375
2526,63.15,0.001953125
2527,63.175,0.001708984375
2528,63.2,0.00146484375
2529,63.225,0.001953125
2530,63.25,0.001708984375
2531,63.275,0.001708984375
2532,63.3,0.00146484375
2533,63.325,0.001708984375
2534,63.35,0.001708984375
2535,63.375,0.001708984375
2536,63.4,0.00146484375
2537,63.425,0.001708984375
2538,63.45,0.00146484375
2539,63.475,0.001708984375
2540,63.5,0.001708984375
2541,63.525,0.001708984375
2542,63.55,0.001953125
2543,63.575,0.001708984375
2544,63.6,0.00146484375
2545,63.625,0.00146484375
2546,63.65,0.001708984375
2547,63.675,0.001708984375
2548,63.7,0.001708984375
2549,63.725,0.00146484375
2550,63.75,0.00146484375
2551,63.775,0.00146484375
2552,63.8,0.001708984375
2553,63.825,0.00146484375
2554,63.85,0.00146484375
2555,63.875,0.001708984375
2556,63.9,0.001708984375
2557,63.925,0.00146484375
2558,63.95,0.001220703125
2559,63.975,0.001708984375
2560,64.0,0.00146484375
2561,64.025,0.001708984375
2562,64.05,0.00146484375
2563,64.075,0.00146484375
2564,64.1,0.001708984375
2565,64.125,0.001708984375
2566,64.15,0.001708984375
2567,64.175,0.001708984375
2568,64.2,0.001708984375
2569,64.225,0.00146484375
2570,64.25,0.00146484375
2571,64.275,0.001708984375
2572,64.3,0.001708984375
2573,64.325,0.001708984375
2574,64.35,0.00146484375
2575,64.375,0.00146484375
2576,64.4,0.001708984375
2577,64.425,0.00146484375
2578,64.45,0.001708984375
2579,64.475,0.001708984375
2580,64.5,0.001708984375
2581,64.525,0.001220703125
2582,64.55,0.00146484375
2583,64.575,0.001708984375
2584,64.6,0.001708984375
2585,64.625,0.001708984375
2586,64.65,0.00146484375
2587,64.675,0.00146484375
2588,64.7,0.00146484375
2589,64.725,0.001708984375
2590,64.75,0.001708984375
2591,64.775,0.001708984375
2592,64.8,0.001708984375
2593,64.825,0.001708984375
2594,64.85,0.00146484375
2595,64.875,0.001708984375
2596,64.9,0.00146484375
2597,64.925,0.001708984375
2598,64.95,0.001708984375
2599,64.975,0.001708984375
2600,65.0,0.001708984375
2601,65.025,0.001708984375
2602,65.05,0.001708984375
2603,65.075,0.001953125
2604,65.1,0.001708984375
2605,65.125,0.001708984375
2606,65.15,0.001953125
2607,65.175,0.001708984375
2608,65.2,0.001708984375
2609,65.225,0.00146484375
2610,65.25,0.001708984375
2611,65.275,0.001953125
2612,65.3,0.001953125
2613,65.325,0.001953125
2614,65.35,0.001708984375
2615,65.375,0.001953125
2616,65.4,0.001708984375
2617,65.425,0.001708984375
2618,65.45,0.001708984375
2619,65.475,0.001708984375
2620,65.5,0.00146484375
2621,65.525,0.001953125
2622,65.55,0.001953125
2623,65.575,0.001953125
2624,65.6,0.001708984375
2625,65.625,0.001953125
2626,65.65,0.001708984375
2627,65.675,0.001708984375
2628,65.7,0.001708984375
2629,65.725,0.001708984375
2630,65.75,0.001708984375
2631,65.775,0.001953125
2632,65.8,0.001708984375
2633,65.825,0.001708984375
2634,65.85,0.001953125
2635,65.875,0.001708984375
2636,65.9,0.001708984375
2637,65.925,0.001708984375
2638,65.95,0.00146484375
2639,65.975,0.001953125
2640,66.0,0.001708984375
2641,66.025,0.001708984375
2642,66.05,0.001708984375
2643,66.075,0.001953125
2644,66.1,0.001708984375
2645,66.125,0.001953125
2646,66.15,0.001953125
2647,66.175,0.001708984375
2648,66.2,0.001708984375
2649,66.225,0.001708984375
2650,66.25,0.001953125
2651,66.275,0.001953125
2652,66.3,0.001708984375
2653,66.325,0.001708984375
2654,66.35,0.001708984375
2655,66.375,0.001708984375
2656,66.4,0.001708984375
2657,66.425,0.001953125
2658,66.45,0.001953125
2659,66.475,0.001953125
2660,66.5,0.001953125
2661,66.525,0.001953125
2662,66.55,0.001953125
2663,66.575,0.001953125
2664,66.6,0.001708984375
2665,66.625,0.001953125
2666,66.65,0.001708984375
2667,66.675,0.001953125
2668,66.7,0.001953125
2669,66.725,0.001953125
2670,66.75,0.001708984375
2671,66.775,0.001953125
2672,66.8,0.001953125
2673,66.825,0.001708984375
2674,66.85,0.001953125
2675,66.875,0.002197265625
2676,66.9,0.001953125
2677,66.925,0.001953125
2678,66.95,0.001953125
2679,66.975,0.001953125
2680,67.0,0.001708984375
2681,67.025,0.001953125
2682,67.05,0.001708984375
2683,67.075,0.001708984375
2684,67.1,0.001953125
2685,67.125,0.001708984375
2686,67.15,0.001953125
2687,67.175,0.001953125
2688,67.2,0.001953125
2689,67.225,0.001708984375
2690,67.25,0.001953125
2691,67.275,0.00146484375
2692,67.3,0.001953125
2693,67.325,0.001708984375
2694,67.35,0.001953125
2695,67.375,0.001953125
2696,67.4,0.001953125
2697,67.425,0.001953125
2698,67.45,0.00146484375
2699,67.475,0.001953125
2700,67.5,0.001953125
2701,67.525,0.001953125
2702,67.55,0.001708984375
2703,67.575,0.001708984375
2704,67.6,0.001708984375
2705,67.625,0.001708984375
2706,67.65,0.001708984375
2707,67.675,0.00146484375
2708,67.7,0.001708984375
2709,67.725,0.001708984375
2710,67.75,0.001708984375
2711,67.775,0.001708984375
2712,67.8,0.001953125
2713,67.825,0.001708984375
2714,67.85,0.00146484375
2715,67.875,0.001220703125
2716,67.9,0.001708984375
2717,67.925,0.00146484375
2718,67.95,0.001708984375
2719,67.975,0.001708984375
2720,68.0,0.00146484375
2721,68.025,0.00146484375
2722,68.05,0.001708984375
2723,68.075,0.001708984375
2724,68.1,0.001708984375
2725,68.125,0.001708984375
2726,68.15,0.00146484375
2727,68.175,0.00146484375
2728,68.2,0.001708984375
2729,68.225,0.001708984375
2730,68.25,0.001953125
2731,68.275,0.001708984375
2732,68.3,0.00146484375
2733,68.325,0.001708984375
2734,68.35,0.001708984375
2735,68.375,0.00146484375
2736,68.4,0.00146484375
2737,68.425,0.001708984375
2738,68.45,0.001708984375
2739,68.475,0.001708984375
2740,68.5,0.001708984375
2741,68.525,0.001708984375
2742,68.55,0.00146484375
2743,68.575,0.001708984375
2744,68.6,0.00146484375
2745,68.625,0.001708984375
2746,68.65,0.001708984375
2747,68.675,0.00146484375
2748,68.7,0.001708984375
2749,68.725,0.00146484375
2750,68.75,0.00146484375
2751,68.775,0.00146484375
2752,68.8,0.00146484375
2753,68.825,0.00146484375
2754,68.85,0.001708984375
2755,68.875,0.00146484375
2756,68.9,0.001708984375
2757,68.925,0.001708984375
2758,68.95,0.001708984375
2759,68.975,0.001953125
2760,69.0,0.001220703125
2761,69.025,0.001708984375
2762,69.05,0.001708984375
2763,69.075,0.00146484375
2764,69.1,0.001708984375
2765,69.125,0.001708984375
2766,69.15,0.001708984375
2767,69.175,0.00146484375
2768,69.2,0.001708984375
2769,69.225,0.001708984375
2770,69.25,0.00146484375
2771,69.275,0.00146484375
2772,69.3,0.00146484375
2773,69.325,0.001953125
2774,69.35,0.001708984375
2775,69.375,0.001708984375
2776,69.4,0.001708984375
2777,69.425,0.001953125
2778,69.45,0.001953125
2779,69.475,0.001708984375
2780,69.5,0.001708984375
2781,69.525,0.001708984375
2782,69.55,0.001708984375
2783,69.575,0.001708984375
2784,69.6,0.001708984375
2785,69.625,0.001953125
2786,69.65,0.001953125
2787,69.675,0.001708984375
2788,69.7,0.001953125
2789,69.725,0.001708984375
2790,69.75,0.001953125
2791,69.775,0.001708984375
2792,69.8,0.001953125
2793,69.825,0.001953125
2794,69.85,0.001953125
2795,69.875,0.001708984375
2796,69.9,0.001953125
2797,69.925,0.001708984375
2798,69.95,0.001953125
2799,69.975,0.001708984375
2800,70.0,0.001953125
2801,70.025,0.001953125
2802,70.05,0.001953125
2803,70.075,0.002197265625
2804,70.1,0.001953125
2805,70.125,0.001708984375
2806,70.15,0.001953125
2807,70.175,0.001708984375
2808,70.2,0.002197265625
2809,70.225,0.001953125
2810,70.25,0.001708984375
2811,70.275,0.001953125
2812,70.3,0.001708984375
2813,70.325,0.001708984375
2814,70.35,0.00146484375
2815,70.375,0.001953125
2816,70.4,0.001953125
2817,70.425,0.002197265625
2818,70.45,0.001953125
2819,70.475,0.001953125
2820,70.5,0.001953125
2821,70.525,0.001708984375
2822,70.55,0.001953125
2823,70.575,0.001953125
2824,70.6,0.002197265625
2825,70.625,0.001953125
2826,70.65,0.001953125
2827,70.675,0.001953125
2828,70.7,0.001953125
2829,70.725,0.001953125
2830,70.75,0.001953125
2831,70.775,0.002197265625
2832,70.8,0.001708984375
2833,70.825,0.001953125
2834,70.85,0.001953125
2835,70.875,0.001953125
2836,70.9,0.001953125
2837,70.925,0.001708984375
2838,70.95,0.001708984375
2839,70.975,0.001708984375
2840,71.0,0.001953125
2841,71.025,0.001708984375
2842,71.05,0.001708984375
2843,71.075,0.001708984375
2844,71.1,0.001708984375
2845,71.125,0.001708984375
2846,71.15,0.001708984375
2847,71.175,0.001708984375
2848,71.2,0.001953125
2849,71.225,0.001953125
2850,71.25,0.001708984375
2851,71.275,0.001708984375
2852,71.3,0.001953125
2853,71.325,0.001708984375
2854,71.35,0.001708984375
2855,71.375,0.001708984375
2856,71.4,0.001708984375
2857,71.425,0.001708984375
2858,71.45,0.002197265625
2859,71.475,0.001953125
2860,71.5,0.002197265625
2861,71.525,0.00146484375
2862,71.55,0.001708984375
2863,71.575,0.001953125
2864,71.6,0.001953125
2865,71.625,0.001708984375
2866,71.65,0.001953125
2867,71.675,0.001953125
2868,71.7,0.001708984375
2869,71.725,0.001953125
2870,71.75,0.001953125
2871,71.775,0.001953125
2872,71.8,0.00146484375
2873,71.825,0.001953125
2874,71.85,0.001708984375
2875,71.875,0.001708984375
2876,71.9,0.001708984375
2877,71.925,0.001953125
2878,71.95,0.001708984375
2879,71.975,0.001708984375
2880,72.0,0.001953125
2881,72.025,0.001953125
2882,72.05,0.001708984375
2883,72.075,0.001708984375
2884,72.1,0.001708984375
2885,72.125,0.001708984375
2886,72.15,0.001953125
2887,72.175,0.001708984375
2888,72.2,0.001708984375
2889,72.225,0.00146484375
2890,72.25,0.001953125
2891,72.275,0.001953125
2892,72.3,0.001953125
2893,72.325,0.001953125
2894,72.35,0.001953125
2895,72.375,0.001708984375
2896,72.4,0.001953125
2897,72.425,0.001708984375
2898,72.45,0.00146484375
2899,72.475,0.00146484375
2900,72.5,0.001708984375
2901,72.525,0.001708984375
2902,72.55,0.00146484375
2903,72.575,0.001708984375
2904,72.6,0.001708984375
2905,72.625,0.001708984375
2906,72.65,0.00146484375
2907,72.675,0.00146484375
2908,72.7,0.001708984375
2909,72.725,0.001220703125
2910,72.75,0.001708984375
2911,72.775,0.001708984375
2912,72.8,0.001708984375
2913,72.825,0.00146484375
2914,72.85,0.00146484375
2915,72.875,0.00146484375
2916,72.9,0.001708984375
2917,72.925,0.00146484375
2918,72.95,0.001708984375
2919,72.975,0.001708984375
2920,73.0,0.00146484375
2921,73.025,0.001708984375
2922,73.05,0.00146484375
2923,73.075,0.001708984375
2924,73.1,0.00146484375
2925,73.125,0.00146484375
2926,73.15,0.00146484375
2927,73.175,0.00146484375
2928,73.2,0.001708984375
2929,73.225,0.00146484375
2930,73.25,0.00146484375
2931,73.275,0.001708984375
2932,73.3,0.0009765625
2933,73.325,0.001708984375
2934,73.35,0.00146484375
2935,73.375,0.00146484375
2936,73.4,0.001708984375
2937,73.425,0.00146484375
2938,73.45,0.00146484375
2939,73.475,0.00146484375
2940,73.5,0.00146484375
2941,73.525,0.00146484375
2942,73.55,0.00146484375
2943,73.575,0.00146484375
2944,73.6,0.00146484375
2945,73.625,0.001708984375
2946,73.65,0.001708984375
2947,73.675,0.00146484375
2948,73.7,0.001708984375
2949,73.725,0.001708984375
2950,73.75,0.00146484375
2951,73.775,0.001953125
2952,73.8,0.001708984375
2953,73.825,0.00146484375
2954,73.85,0.00146484375
2955,73.875,0.001953125
2956,73.9,0.00146484375
2957,73.925,0.001708984375
2958,73.95,0.001708984375
2959,73.975,0.001708984375
2960,74.0,0.00146484375
2961,74.025,0.00146484375
2962,74.05,0.001708984375
2963,74.075,0.001708984375
2964,74.1,0.001708984375
2965,74.125,0.001708984375
2966,74.15,0.001708984375
2967,74.175,0.001220703125
2968,74.2,0.001953125
2969,74.225,0.001708984375
2970,74.25,0.001708984375
2971,74.275,0.001953125
2972,74.3,0.001708984375
2973,74.325,0.001708984375
2974,74.35,0.001953125
2975,74.375,0.001953125
2976,74.4,0.001953125
2977,74.425,0.001953125
2978,74.45,0.001708984375
2979,74.475,0.001953125
2980,74.5,0.001953125
2981,74.525,0.002197265625
2982,74.55,0.001953125
2983,74.575,0.002197265625
2984,74.6,0.001708984375
2985,74.625,0.001953125
2986,74.65,0.001708984375
2987,74.675,0.002197265625
2988,74.7,0.001953125
2989,74.725,0.001953125
2990,74.75,0.001953125
2991,74.775,0.001953125
2992,74.8,0.001953125
2993,74.825,0.001953125
2994,74.85,0.001953125
2995,74.875,0.001708984375
2996,74.9,0.001953125
2997,74.925,0.001953125
2998,74.95,0.001708984375
2999,74.975,0.001953125
